Open,High,Low,Close,Volume,Returns,ma_10,ma_20,volatility_10,Adj Close
21.0,21.049999,20.690001,20.709999,376200,-0.009090956937798933,20.3510001,19.66250015,0.02282887704080836,20.709999
20.75,20.93,19.76,20.17,386600,-0.026074313185625808,20.393000100000002,19.79100015,0.024576163034647613,20.17
20.889999,20.9,20.5,20.719999,360800,0.027268170550322157,20.4949999,19.911000100000003,0.02569623543641828,20.719999
20.540001,21.6,20.530001,21.120001,654700,0.019305116761829888,20.6199999,20.0280001,0.0260664766983128,21.120001
20.98,22.0,20.790001,21.98,684600,0.04071964769319858,20.8699999,20.1695001,0.02634941006131854,21.98
22.15,23.16,20.84,20.940001,2684500,-0.0473156960873522,20.9189999,20.27800015,0.028837376960836433,20.940001
21.02,21.32,19.799999,20.23,1198500,-0.03390644537218501,20.836000000000002,20.3500001,0.029227303108033044,20.23
20.67,21.35,20.16,21.059999,947500,0.041028126544735644,20.837,20.44800005,0.032489342050768165,21.059999
20.889999,21.549999,20.67,20.77,796000,-0.013770133607318824,20.8599999,20.4800001,0.03176433946552912,20.77
20.870001,20.950001,19.799999,19.870001,962900,-0.04333168030813683,20.756999999999998,20.513500099999998,0.0341106203223452,19.870001
19.889999,20.139999,19.5,19.559999,668100,-0.01560150902861035,20.642000000000003,20.49650005,0.03426938816884457,19.559999
19.950001,20.190001,19.65,20.1,578900,0.027607414499356553,20.634999999999998,20.51400005,0.03483051979071065,20.1
20.4,20.809999,20.049999,20.530001,418600,0.021393084577114196,20.6160002,20.55550005,0.034369719929333714,20.530001
21.040001,21.49,20.76,21.4,1214500,0.04237695848139511,20.6440001,20.631999999999998,0.036544119603420265,21.4
21.190001,22.030001,21.129999,21.98,1969300,0.02710280373831786,20.6440001,20.756999999999998,0.03516543846812929,21.98
22.0,22.15,20.190001,20.41,2195800,-0.0714285714285714,20.591,20.754999950000002,0.03938629100990531,20.41
20.690001,20.75,20.309999,20.6,597700,0.009309162175404229,20.628,20.732,0.03781817683275798,20.6
20.43,21.17,20.299999,20.99,643600,0.018932038834951204,20.621000099999996,20.72900005,0.03591241349992826,20.99
21.15,21.280001,21.01,21.120001,332000,0.006193473082420242,20.6560002,20.75800005,0.035599409385574717,21.120001
21.059999,21.26,20.32,20.459999,313400,-0.03125009321732508,20.715,20.735999999999997,0.03405176327925764,20.459999
20.57,20.639999,20.34,20.43,141000,-0.0014662268556318026,20.8020001,20.72200005,0.033460674983039174,20.43
20.43,20.790001,20.389999,20.43,267800,0.0,20.8350001,20.73500005,0.03250204716178569,20.43
20.440001,20.700001,20.07,20.24,171200,-0.00930004894762615,20.806,20.7110001,0.03192347987752893,20.24
20.200001,20.280001,20.030001,20.24,244000,0.0,20.69,20.667000050000002,0.028118430256190863,20.24
20.639999,20.85,20.360001,20.540001,318200,0.014822183794466426,20.5460001,20.5950001,0.02678801082544338,20.540001
21.0,21.030001,20.4,20.75,294800,0.010223904078680457,20.5800001,20.58550005,0.014307634350400104,20.75
20.889999,20.9,20.25,20.540001,284700,-0.01012043373493976,20.574000199999997,20.6010001,0.014484676135464402,20.540001
20.52,20.639999,20.219999,20.23,162800,-0.015092550384978032,20.4980002,20.559500149999998,0.013451456986498293,20.23
20.200001,20.41,20.0,20.049999,245200,-0.008897726149283303,20.391,20.5235001,0.01307196076035486,20.049999
20.16,20.690001,20.040001,20.65,312500,0.02992523840026129,20.410000099999998,20.56250005,0.013774268233455718,20.65
20.610001,20.950001,20.450001,20.75,417100,0.004842615012106588,20.442000099999998,20.6220001,0.013792745353503728,20.75
20.68,20.93,20.549999,20.719999,161100,-0.0014458313253011834,20.471,20.653000049999996,0.013819402832299849,20.719999
20.940001,20.98,20.73,20.85,118500,0.006274179839487415,20.532,20.669,0.013336716126150581,20.85
20.799999,21.870001,20.51,21.360001,660900,0.02446047961630682,20.6440001,20.667000050000002,0.014869551716576996,21.360001
21.25,21.379999,20.65,21.0,356500,-0.016853978611705123,20.69,20.61800005,0.01599423899656472,21.0
21.389999,21.5,20.959999,21.190001,224200,0.009047666666666565,20.7340001,20.657000099999998,0.015933960377401437,21.190001
21.139999,21.85,21.049999,21.84,280600,0.030674797986087965,20.864,20.7190001,0.01756409308364024,21.84
21.940001,22.75,21.309999,21.41,455800,-0.01968864468864473,20.982,20.7400001,0.018233279938300317,21.41
21.68,21.879999,21.049999,21.25,322500,-0.007473143390938852,21.1020001,20.74650005,0.01811054384387664,21.25
21.280001,22.5,21.16,21.77,372600,0.024470588235294022,21.2140001,20.8120001,0.01737635150583778,21.77
22.6,25.33,22.15,24.9,1874000,0.1437758383096004,21.6290001,21.0355001,0.04705337119663862,24.9
24.870001,24.969999,23.719999,24.440001,1011000,-0.01847385542168678,22.001000299999998,21.236000150000002,0.04818307787244857,24.440001
24.5,25.0,24.030001,24.98,509500,0.022094884529669345,22.4140003,21.473000149999997,0.04802858449142167,24.98
25.0,25.690001,24.049999,24.629999,956400,-0.014011248999199366,22.7410001,21.6925001,0.04908980190349963,24.629999
24.48,29.969999,24.049999,29.360001,3060500,0.19204231392782423,23.5770002,22.1335001,0.07265210955812766,29.360001
28.6,29.1,27.33,28.040001,1945300,-0.04495912653408973,24.2620002,22.49800015,0.07678816633767271,28.040001
28.25,30.5,28.07,29.84,2729100,0.06419397060649179,25.0620002,22.9630001,0.07750810543154041,29.84
30.219999,32.939999,30.219999,30.799999,2622900,0.03217154825737256,26.0010001,23.49150005,0.0752027135340817,30.799999
31.0,31.4,28.42,29.67,1347600,-0.03668828041195704,26.8430001,23.972500099999998,0.07774962132975662,29.67
30.200001,30.75,28.610001,29.49,750000,-0.006066734074823166,27.615000099999996,24.4145001,0.07886462271647202,29.49
30.67,30.74,28.92,29.889999,956100,0.013563886063072239,28.113999999999997,24.87150005,0.06871345845498424,29.889999
30.16,31.370001,29.700001,30.99,1150500,0.03680164057549806,28.7689999,25.385000100000003,0.06745172747903454,30.99
31.57,33.450001,31.5,33.400002,1529700,0.07776708615682493,29.611000100000002,26.012500199999998,0.06937162851046078,33.400002
33.290001,35.68,32.189999,34.57,1577800,0.035029878141923376,30.6050002,26.67300015,0.06750662732530069,34.57
35.27,35.970001,34.330002,35.470001,1425000,0.02603416256870128,31.216000199999996,27.396500200000002,0.039632446998863556,35.470001
35.599998,36.0,34.75,35.32,350600,-0.004228953926446288,31.944000100000004,28.103000150000003,0.03392076895618978,35.32
35.41,35.950001,33.330002,34.330002,1145600,-0.028029388448471138,32.3930003,28.727500250000002,0.03427070295858414,34.330002
33.740002,35.330002,33.41,35.330002,2222600,0.02912903995752747,32.846000599999996,29.423500349999994,0.03411085468071886,35.330002
35.869999,36.419998,33.450001,34.349998,1299200,-0.027738577540980636,33.314000400000005,30.078500249999998,0.03271225075248046,34.349998
34.009998,34.299999,31.200001,32.349998,2007000,-0.05822416641770989,33.6000002,30.60750015,0.03986135704039896,32.349998
32.009998,32.25,30.870001,31.49,1160100,-0.026584174750180822,33.7600003,30.93700015,0.04145372775112173,31.49
31.35,31.450001,29.559999,30.309999,1274400,-0.03747224515719272,33.6920002,31.23050005,0.041971541194370784,30.309999
30.49,32.400002,30.049999,31.559999,1311300,0.04124051604224732,33.5079999,31.559500000000003,0.03538603179119098,31.559999
32.48,32.490002,31.52,32.369999,660000,0.025665400052769183,33.2879998,31.946500000000004,0.03431418062912482,32.369999
32.509998,32.720001,31.65,32.049999,406000,-0.0098856969380815,32.9459996,32.0809999,0.03241323001139951,32.049999
32.049999,32.919998,31.129999,31.52,429400,-0.016536630781174178,32.5659996,32.254999850000004,0.032419751271961963,31.52
31.639999,31.77,30.4,30.549999,410400,-0.030774143401015253,32.1879993,32.290499800000006,0.03259257645920596,30.549999
30.290001,30.389999,27.76,28.530001,1765700,-0.06612104962753029,31.5079992,32.1769999,0.03343106458724911,28.530001
28.67,29.969999,28.530001,29.6,742900,0.03750434498758004,31.0329994,32.1734999,0.03795294946446826,29.6
30.0,30.91,29.65,30.809999,790100,0.04087834459459461,30.878999500000003,32.23949985,0.03809506544706634,30.809999
31.34,31.540001,30.709999,31.360001,813000,0.017851412458663063,30.865999600000002,32.31299995,0.03778539673212039,31.360001
31.639999,32.189999,31.26,31.700001,523400,0.01084183638897196,31.0049998,32.3485,0.03544458430947915,31.700001
31.799999,32.689999,31.709999,32.259998,777700,0.017665519947460018,31.0749997,32.291499800000004,0.03350200938174369,32.259998
32.25,32.860001,31.700001,32.630001,833300,0.01146940554677034,31.100999899999998,32.19449985,0.0327126472128268,32.630001
31.26,32.48,29.92,30.09,1552600,-0.07784250450988339,30.905,31.925499800000004,0.041239422094451875,30.09
28.02,28.58,25.059999,25.549999,9301900,-0.15088072449318712,30.3079999,31.436999750000002,0.061925958013001395,25.549999
25.85,26.75,25.0,26.41,4056300,0.03365953165007962,29.894,31.040999649999996,0.06387923485721975,26.41
27.030001,28.01,26.5,27.73,3319200,0.04998106777735711,29.813999900000006,30.660999550000003,0.06360040187491552,27.73
27.700001,27.9,26.379999,26.5,2041100,-0.04435629282365672,29.503999900000004,30.268499650000003,0.06337773777275676,26.5
26.57,27.25,26.5,26.629999,1417900,0.0049056226415093995,29.0859999,29.982499699999998,0.0612113668697655,26.629999
26.84,27.0,25.9,26.620001,1283000,-0.0003754412457921408,28.6119999,29.738999749999998,0.060468395748372816,26.620001
26.66,26.950001,26.02,26.67,1187400,0.0018782493659561528,28.1089998,29.5569998,0.060116523604993234,26.67
26.48,26.9,26.190001,26.83,1446700,0.005999250093738251,27.566000000000003,29.320499849999997,0.05951395772217033,26.83
26.83,28.0,26.809999,27.879999,2061200,0.03913525903838999,27.090999800000002,29.09599985,0.06156907923893294,27.879999
28.0,28.58,27.9,28.24,2247900,0.01291251839714902,26.9059998,28.905499900000002,0.05764194506692404,28.24
28.17,28.68,28.049999,28.450001,1342700,0.007436296033994427,27.195999999999998,28.751999950000005,0.026204039785719932,28.450001
28.59,28.709999,26.92,26.959999,1710200,-0.05237265193769236,27.2509999,28.572499949999997,0.03155697863564918,26.959999
27.01,27.4,26.52,26.959999,964400,0.0,27.1739998,28.49399985,0.02680383849631507,26.959999
26.959999,26.969999,26.16,26.219999,723600,-0.027448072234720677,27.145999699999997,28.3249998,0.02428380696441916,26.219999
26.15,26.58,25.610001,25.75,1192000,-0.017925210447185758,27.057999799999997,28.071999850000005,0.024757149070428138,25.75
25.48,25.639999,24.75,25.639999,1621700,-0.004271883495145623,26.959999600000003,27.785999750000002,0.024740580514964475,25.639999
25.27,25.469999,23.75,24.030001,2371500,-0.06279243614635088,26.695999699999998,27.402499749999997,0.030879246448996263,24.030001
24.030001,24.450001,22.370001,22.620001,2279900,-0.05867665174046399,26.2749998,26.9204999,0.033805982733891224,22.620001
23.120001,23.59,22.709999,23.040001,1217000,0.018567638436443934,25.791000000000004,26.440999899999998,0.030517493353788613,23.040001
23.530001,24.809999,23.23,24.49,1645100,0.0629339816434904,25.416,26.1609999,0.03911818512684501,24.49
24.65,24.889999,24.02,24.68,1271500,0.007758268681094416,25.0389999,26.117499950000003,0.039137418519075005,24.68
24.709999,24.879999,24.1,24.75,1079900,0.002836304700162051,24.818,26.034499950000004,0.03686023381789461,24.75
24.74,25.08,24.530001,24.92,895700,0.006868686868686913,24.6140001,25.89399995,0.037087138487035515,24.92
24.879999,24.879999,23.75,24.01,1048400,-0.0365168539325843,24.3930002,25.76949995,0.037741961407527475,24.01
24.049999,24.120001,23.5,24.1,830300,0.0037484381507704168,24.2280002,25.643,0.037738754800081334,24.1
24.309999,24.73,23.540001,23.91,707800,-0.007883817427385975,24.0550003,25.50749995,0.03773814654484645,23.91
24.16,24.18,23.67,23.940001,569500,0.0012547469677959278,24.0460003,25.371,0.03210224629273368,23.940001
23.82,23.9,23.15,23.629999,512000,-0.01294912226611844,24.1470001,25.21099995,0.02534752075706362,23.629999
23.440001,23.67,23.219999,23.459999,544000,-0.00719424490877052,24.188999900000002,24.98999995,0.0250849637835722,23.459999
23.26,23.26,22.879999,23.07,895100,-0.01662399900358047,24.0469999,24.73149995,0.013653982615089438,23.07
23.780001,25.25,23.0,24.49,3504900,0.06155179887299522,24.0279999,24.533499900000002,0.025272939344380334,24.49
24.129999,24.18,22.790001,23.209999,2635600,-0.0522662719477337,23.8739998,24.345999900000002,0.030026826818907053,23.209999
23.26,23.639999,22.809999,23.219999,836100,0.00043084879064414494,23.7039997,24.1589999,0.029788303819331903,23.219999
23.25,23.75,22.940001,23.25,634500,0.0012920327860479475,23.627999699999997,24.010499950000003,0.02791613138125,23.25
23.639999,24.139999,23.049999,23.08,1283100,-0.00731182795698937,23.5259997,23.876999950000002,0.027844050462114335,23.08
23.01,23.17,22.559999,22.84,953700,-0.010398613518197486,23.4189997,23.737,0.027894637223714675,22.84
23.1,24.969999,23.07,24.73,4115100,0.08274956217162877,23.4979996,23.77199995,0.03926098896054527,24.73
24.629999,25.49,23.549999,23.6,2618400,-0.04569348968863729,23.4949997,23.8209999,0.04208861548128257,23.6
23.33,23.49,22.959999,23.18,2370700,-0.017796610169491633,23.4669998,23.827999849999998,0.042440342593948216,23.18
22.879999,23.0,21.780001,21.870001,2064600,-0.056514193270060464,23.3469999,23.6969999,0.0458700759426795,21.870001
22.18,22.5,21.110001,21.83,1605600,-0.0018290351244154568,23.0809999,23.554499900000003,0.03971059184834009,21.83
21.780001,22.58,21.5,22.530001,1055300,0.03206601007787446,23.0130001,23.44349995,0.038855940916292867,22.530001
22.809999,23.85,22.690001,23.610001,1346300,0.04793608309205144,23.0520003,23.378,0.0420034913730793,23.610001
23.74,24.1,23.5,23.889999,1051200,0.011859296405789976,23.1160002,23.37199995,0.04210392832682768,23.889999
24.049999,24.32,23.700001,23.940001,1106400,0.002093009715069538,23.202000299999998,23.363999999999997,0.041940141946568296,23.940001
23.82,24.280001,23.73,24.02,663300,0.0033416456415353846,23.320000299999997,23.369500000000002,0.04162360989152387,24.02
24.48,24.790001,24.059999,24.360001,640200,0.014154912572855949,23.2830004,23.3905,0.0320999882184779,24.360001
24.48,24.99,23.780001,24.950001,1580100,0.02422003184646826,23.418000499999998,23.4565001,0.02873012686319846,24.950001
24.93,25.4,24.700001,24.940001,2033600,-0.0004008015871422854,23.594000599999998,23.5305002,0.027638224533315058,24.940001
24.6,24.959999,24.0,24.66,1399900,-0.011226984313272403,23.8730005,23.610000199999998,0.017966572812990595,24.66
24.66,24.99,24.27,24.719999,924800,0.0024330494728306284,24.1620004,23.62150015,0.017643884828781427,24.719999
24.440001,24.49,23.73,24.01,1017000,-0.028721643556700815,24.310000300000002,23.6615002,0.020457513970435846,24.01
23.85,24.25,23.530001,24.07,930800,0.002498958767180204,24.3560002,23.70400025,0.014396961937253093,24.07
23.82,24.0,23.200001,23.25,1166000,-0.034067303697548845,24.2920003,23.70400025,0.017827824401200613,23.25
22.200001,22.959999,21.799999,22.950001,1318800,-0.012903182795698909,24.1930003,23.697500299999998,0.01802189698877625,22.950001
22.860001,23.25,22.690001,22.82,1169700,-0.00566453134359346,24.0730003,23.6965003,0.017834577900599072,22.82
23.24,23.43,22.639999,22.809999,922600,-0.0004382559158632171,23.9180001,23.60050025,0.01665397373942566,22.809999
23.190001,23.190001,22.51,22.959999,687900,0.006576063418503475,23.7189999,23.5685002,0.013723051842608719,22.959999
23.049999,23.049999,22.540001,22.73,411700,-0.010017378485077444,23.497999800000002,23.5460002,0.013450696268124951,22.73
22.73,22.860001,22.0,22.190001,582900,-0.023757105147382385,23.2509999,23.5620002,0.01422660311562467,22.190001
22.110001,22.27,21.77,22.209999,422800,0.0009012167236945867,22.9999999,23.58100015,0.014080494886154604,22.209999
22.139999,22.379999,21.98,22.33,462200,0.005403016902431945,22.8319999,23.5710001,0.013303381877005208,22.33
22.43,23.0,22.4,22.75,568000,0.018808777429467183,22.6999999,23.52800005,0.01544478221646294,22.75
22.700001,23.540001,22.549999,23.25,1058100,0.0219780219780219,22.6999999,23.4960001,0.01403762153318438,23.25
23.299999,24.0,23.209999,23.92,755400,0.02881720430107526,22.7969998,23.49500005,0.015832369151099517,23.92
24.110001,24.49,23.01,23.709999,1223300,-0.008779306020066935,22.8859997,23.479499999999998,0.016078061632352158,23.709999
26.549999,28.709999,26.5,27.75,11517800,0.17039228892417912,23.3799998,23.64899995,0.05486576796569118,27.75
27.450001,28.18,26.57,26.66,2864800,-0.03927927927927932,23.7499999,23.7344999,0.05803303962195178,26.66
26.83,27.0,25.23,25.83,2609300,-0.03113278319579904,24.0599999,23.778999849999998,0.05946930007313919,25.83
25.9,27.0,25.690001,26.700001,3180900,0.03368180410375543,24.510999899999998,23.8809999,0.05814036922785971,26.700001
26.99,27.01,25.799999,26.49,1288300,-0.007865205697932476,24.939,23.96949995,0.05852647144334872,26.49
26.85,27.940001,26.450001,27.24,2810300,0.028312570781426905,25.43,24.13099995,0.05837447666830761,27.24
27.58,27.6,26.360001,26.49,1946400,-0.02753303964757714,25.804000000000002,24.251999950000002,0.06041508713965485,26.49
26.469999,26.530001,25.02,25.27,1369400,-0.046055115137787817,26.006,24.35299995,0.06352515379478701,25.27
25.08,25.209999,24.299999,24.65,1357400,-0.024535021764938714,26.078999999999997,24.4379999,0.06401293905081748,24.65
25.129999,25.690001,24.809999,24.93,1211500,0.011359026369168301,26.201000099999998,24.5434999,0.06385762776569115,24.93
24.870001,25.280001,24.200001,25.139999,983400,0.008423545928600173,25.939999999999998,24.6599999,0.028471762221170063,25.139999
25.65,26.18,25.41,25.58,943500,0.017502029335800584,25.832,24.79099995,0.027510377735588065,25.58
25.129999,25.620001,24.360001,25.030001,1033900,-0.021501133698201724,25.752000099999997,24.906,0.026600033796907428,25.030001
25.26,25.26,24.65,25.16,548700,0.005193727319467545,25.598,25.05449995,0.02361420759533363,25.16
25.700001,26.09,25.299999,25.75,837200,0.02344992050874395,25.523999999999997,25.2315,0.025306467478021864,25.75
25.85,26.98,25.59,26.74,1386100,0.03844660194174754,25.474,25.451999999999998,0.026835864807169117,26.74
26.700001,26.73,25.969999,26.389999,800900,-0.013089042632759895,25.463999899999997,25.633999949999996,0.025642666803104966,26.389999
26.66,27.25,26.309999,26.93,1400000,0.020462334992888742,25.629999899999994,25.81799995,0.02050422478476386,26.93
26.93,27.360001,26.629999,27.08,996900,0.005569996286669099,25.872999900000003,25.97599995,0.017405565335569573,27.08
27.07,27.690001,26.719999,27.66,1600000,0.021418020679468297,26.1459999,26.1735,0.017805756218547346,27.66
27.690001,27.870001,27.42,27.6,726000,-0.002169197396963085,26.391999999999996,26.165999999999997,0.01825813888750716,27.6
27.6,27.799999,27.059999,27.450001,784600,-0.005434746376811628,26.579000100000002,26.20550005,0.018582969295567457,27.450001
27.379999,27.389999,26.5,26.870001,913900,-0.021129325277620237,26.7630001,26.257500099999998,0.018519349450344967,26.870001
26.780001,27.0,25.75,26.690001,1044500,-0.006698920480129433,26.916000200000003,26.2570001,0.019042107037813567,26.690001
27.200001,27.440001,26.17,26.440001,1218500,-0.009366803695511239,26.985000300000003,26.254500150000002,0.01853759162720043,26.440001
26.9,27.700001,26.620001,27.120001,981700,0.025718607196724363,27.0230004,26.248500200000002,0.016094117533395777,27.120001
27.0,28.0,26.85,27.91,916400,0.029129755563062076,27.1750005,26.3195002,0.017324145190535697,27.91
28.24,28.950001,27.91,28.33,1535300,0.015048369759942615,27.315000499999996,26.472500200000002,0.01689250173884971,28.33
28.200001,28.299999,26.92,27.07,962500,-0.044475820684786393,27.314000500000002,26.5935002,0.023060692307235578,27.07
27.07,27.74,26.65,27.67,628000,0.02216475803472484,27.315000499999996,26.7305002,0.023138098055590944,27.67
28.0,28.190001,27.299999,27.549999,661500,-0.0043368630285508525,27.3100004,26.851000199999998,0.023173705015864122,27.549999
27.99,27.99,26.549999,26.6,755700,-0.0344827235746904,27.225000299999998,26.902000199999996,0.02562968092753828,26.6
27.0,27.0,25.719999,25.959999,1234200,-0.024060187969924818,27.1340001,26.9485001,0.02587758765074892,25.959999
26.1,26.469999,25.52,26.35,729500,0.015023151580244809,27.1,27.008000100000004,0.02645062629480481,26.35
27.030001,28.440001,26.6,28.200001,2655100,0.07020876660341546,27.276,27.13050015,0.034413197467122625,28.200001
28.26,28.280001,27.35,27.969999,842500,-0.008156099001556782,27.360999800000002,27.1920001,0.0340303192245786,27.969999
27.620001,27.620001,26.620001,26.82,863600,-0.04111544658975497,27.2519998,27.213500150000005,0.03539886083785063,26.82
27.02,27.5,26.6,26.719999,613700,-0.003728598061148336,27.090999700000005,27.203000099999997,0.03480347759999796,26.719999
26.9,29.01,26.17,28.98,4693100,0.08458087891395505,27.2819997,27.298000100000003,0.04187115969468072,28.98
28.82,29.76,28.1,29.48,3336900,0.017253278122843385,27.4629997,27.389000099999997,0.04170995534555362,29.48
29.540001,29.67,28.82,29.549999,1687100,0.0023744572591586355,27.6629997,27.48650005,0.041558871547575246,29.549999
29.690001,30.280001,29.549999,30.139999,3290500,0.01996615972812732,28.0169996,27.620999949999998,0.0388860062356209,30.139999
30.0,30.1,28.379999,28.52,1529900,-0.05374913914230717,28.272999700000003,27.703499900000004,0.04296881580774901,28.52
28.52,29.32,28.51,28.76,986300,0.008415147265077305,28.5139997,27.80699985,0.042938324446099206,28.76
29.950001,31.5,29.5,30.129999,6209200,0.047635570236439495,28.706999500000002,27.991499750000003,0.03988295026552746,30.129999
30.1,30.129999,28.26,28.700001,2331100,-0.04746093751944702,28.7799997,28.07049975,0.04336533844618199,28.700001
28.940001,29.389999,28.26,28.370001,1222100,-0.011498257439085169,28.934999799999996,28.0934998,0.04092889960580985,28.370001
28.440001,28.6,27.02,27.120001,1695900,-0.04406062587026349,28.975,28.03299985,0.04391391434559678,27.120001
27.43,28.1,27.1,27.620001,1603200,0.018436577491276696,28.8390001,28.060499899999996,0.03401742280350414,27.620001
27.52,28.299999,27.35,27.860001,1566600,0.008689355224860584,28.677000200000002,28.06999995,0.033519556057228325,27.860001
28.07,28.879999,27.879999,28.43,1713400,0.02045940342931063,28.5650003,28.114000000000004,0.03444426283308873,28.43
28.540001,29.700001,28.52,28.6,1573400,0.0059795990151250145,28.4110004,28.214,0.033669031464941934,28.6
28.440001,28.450001,27.07,27.32,1345000,-0.04475524475524484,28.2910004,28.28200005,0.032306216209906535,27.32
